CSCM,ablation,activation,add_noise,affine,align_type,alpha,anomaly_ratio,auxi_batch_size,auxi_lambda,auxi_loss,auxi_mode,auxi_type,bandwidth,batch_size,begin_order,c_out,cf_depth,cf_dim,cf_drop,cf_head_dim,cf_heads,cf_mlp,cf_p,cf_weight_decay,chan_indep,channel_independence,checkpoints,cutoff_freq_percentage,d_ff,d_layers,d_model,data,data_id,data_path,data_percentage,dec_in,decomposition,des,deterministic,devices,dilate_alpha,dist_scale,distance,distil,down_sampling_layers,down_sampling_method,down_sampling_window,dropout,e_layers,embed,enc_in,extra_metrics,extra_rev_in,factor,fc_dropout,features,first_order,fix_seed,freq,gamma,geomattn_dropout,gpu,head_dropout,hyper_dim,hyper_num,individual,inner_lr,inner_size,input_rank_ratio,input_reinit,input_trans,input_trans_path,input_use_weights,inverse,is_training,itr,joint_forecast,k,kernel_size,l1_weight,label_len,learning_rate,leg_degree,load_from_disk,log_path,log_step,loss,lr_decay,lradj,m,mask_factor,mask_rate,max_iter,max_norm,meta_inner_steps,meta_lr,meta_optim_type,meta_type,min_lr,mlp_drop,mlp_hidden,mode,model,model_id,model_per_task,module_first,moving_avg,n_heads,noise_amp,noise_freq_percentage,noise_seed,noise_type,normalize,numItermax,num_freqs,num_kernels,num_tasks,num_workers,optim_type,ot_type,out_chan_indep,output_attention,output_log,output_pred,output_vis,overlap_ratio,p_hidden_dims,p_hidden_layers,padding_patch,patch_len,patch_num,patience,pca_dim,pct_start,pred_len,pretrain_model_path,rank_ratio,rec_lambda,reconstruction_type,reg_sk,reinit,report_to,requires_grad,rerun,results,revin,root_path,sample_attn,scale_factor,scales,seasonal_patterns,seq_len,shift,speedup_sklearn,step_size,stopThr,stride,subtract_last,target,task_name,test_batch_size,test_results,thread,top_k,train_epochs,use_amp,use_future_temporal_feature,use_gpu,use_multi_gpu,use_norm,use_nys,use_profiler,use_weights,verbose,warmup_steps,warping_length,weighting_type,window_size,wv,mae,mse,rmse,mape,mspe,mre,exp_dir
Bottleneck_Construct,0,gelu,False,0,0,0.5,0.25,1024,0.9,MAE,basis,pca,0.0,128,1,7,2,128,0.2,32,8,96,1,0,0,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm1_96_0.1_0.9_0.001_TST_100_10_128_128_2_8_96_32_MAE_0_1_T_0.8_0_1.0_basis_pca_0_evd_0_1_1/checkpoints/,0.06,256,1,24,ETTm1_PCA,ETTm1,ETTm1.csv,1.0,7,0,Fredformer,0,"0,1,2,3",0.5,0.1,time,True,0,,1,0.2,3,timeF,7,[],1,1,0.2,M,1,2023,h,0.01,0.5,0,0.0,2048,"[50, 20, 10]",0,0.0005,5,1.0,0,evd,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/projections/EVD/ETTm1/ci0,0,False,1,1,0,3,24,5e-05,48,0.001,2,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/projections/PCA/ETTm1,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm1_96_0.1_0.9_0.001_TST_100_10_128_128_2_8_96_32_MAE_0_1_T_0.8_0_1.0_basis_pca_0_evd_0_1_1/result_long_term_forecast.txt,10,MSE,0.5,TST,3,0.01,0.25,10,1.0,1,0.0005,sgd,all,1e-06,0.3,64,0,Fredformer,ETTm1_96_96,0,1,25,16,1,0.05,2023,sin,1,10000,16,6,5,10,adam,emd1d_h,1,False,False,False,False,0.15,"[128, 128]",2,end,4,14,10,T,0.4,96,,0.8,0.1,imputation,0.1,1,local,True,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm1_96_0.1_0.9_0.001_TST_100_10_128_128_2_8_96_32_MAE_0_1_T_0.8_0_1.0_basis_pca_0_evd_0_1_1/results/,1,/mnt/tidalfs-bdsz01/usr/panlicheng/dataset/ETT-small/,0,2,"[16, 8, 4, 2, 1]",Monthly,96,0,2,1,0.0001,4,0,OT,long_term_forecast_trans,1,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm1_96_0.1_0.9_0.001_TST_100_10_128_128_2_8_96_32_MAE_0_1_T_0.8_0_1.0_basis_pca_0_evd_0_1_1/test_results/,1,5,100,False,0,True,False,True,0,0,0,0,20,96,softmax,"[4, 4]",db1,0.35544610023498535,0.3197803795337677,0.565491259098053,2.1251842975616455,348.554443359375,2.1251842975616455,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm1_96_0.1_0.9_0.001_TST_100_10_128_128_2_8_96_32_MAE_0_1_T_0.8_0_1.0_basis_pca_0_evd_0_1_1
Bottleneck_Construct,0,gelu,False,0,0,0.5,0.25,1024,1.0,MAE,basis,pca,0.0,128,1,7,2,128,0.2,32,8,96,1,0,0,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm1_192_0.0_1.0_0.0005_type1_100_10_128_128_2_8_96_32_MAE_0_1_T_0.9_0_1.0_basis_pca_0_evd_0_1_1/checkpoints/,0.06,256,1,24,ETTm1_PCA,ETTm1,ETTm1.csv,1.0,7,0,Fredformer,0,"0,1,2,3",0.5,0.1,time,True,0,,1,0.2,3,timeF,7,[],1,1,0.2,M,1,2023,h,0.01,0.5,0,0.0,2048,"[50, 20, 10]",0,0.0005,5,1.0,0,evd,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/projections/EVD/ETTm1/ci0,0,False,1,1,0,3,24,5e-05,48,0.0005,2,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/projections/PCA/ETTm1,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm1_192_0.0_1.0_0.0005_type1_100_10_128_128_2_8_96_32_MAE_0_1_T_0.9_0_1.0_basis_pca_0_evd_0_1_1/result_long_term_forecast.txt,10,MSE,0.5,type1,3,0.01,0.25,10,1.0,1,0.0005,sgd,all,1e-06,0.3,64,0,Fredformer,ETTm1_96_192,0,1,25,16,1,0.05,2023,sin,1,10000,16,6,5,10,adam,emd1d_h,1,False,False,False,False,0.15,"[128, 128]",2,end,4,14,10,T,0.4,192,,0.9,0.0,imputation,0.1,1,local,True,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm1_192_0.0_1.0_0.0005_type1_100_10_128_128_2_8_96_32_MAE_0_1_T_0.9_0_1.0_basis_pca_0_evd_0_1_1/results/,1,/mnt/tidalfs-bdsz01/usr/panlicheng/dataset/ETT-small/,0,2,"[16, 8, 4, 2, 1]",Monthly,96,0,2,1,0.0001,4,0,OT,long_term_forecast_trans,1,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm1_192_0.0_1.0_0.0005_type1_100_10_128_128_2_8_96_32_MAE_0_1_T_0.9_0_1.0_basis_pca_0_evd_0_1_1/test_results/,1,5,100,False,0,True,False,True,0,0,0,0,20,96,softmax,"[4, 4]",db1,0.3789655268192291,0.3588518798351288,0.5990424752235413,2.3061578273773193,385.3682861328125,2.3061578273773193,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm1_192_0.0_1.0_0.0005_type1_100_10_128_128_2_8_96_32_MAE_0_1_T_0.9_0_1.0_basis_pca_0_evd_0_1_1
Bottleneck_Construct,0,gelu,False,0,0,0.5,0.25,1024,1.0,MAE,basis,pca,0.0,128,1,7,2,128,0.2,32,8,96,1,0,0,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm1_336_0.0_1.0_0.0005_type1_100_10_128_128_2_8_96_32_MAE_0_1_T_0.9_0_1.0_basis_pca_0_evd_0_1_1/checkpoints/,0.06,256,1,24,ETTm1_PCA,ETTm1,ETTm1.csv,1.0,7,0,Fredformer,0,"0,1,2,3",0.5,0.1,time,True,0,,1,0.2,3,timeF,7,[],1,1,0.2,M,1,2023,h,0.01,0.5,0,0.0,2048,"[50, 20, 10]",0,0.0005,5,1.0,0,evd,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/projections/EVD/ETTm1/ci0,0,False,1,1,0,3,24,5e-05,48,0.0005,2,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/projections/PCA/ETTm1,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm1_336_0.0_1.0_0.0005_type1_100_10_128_128_2_8_96_32_MAE_0_1_T_0.9_0_1.0_basis_pca_0_evd_0_1_1/result_long_term_forecast.txt,10,MSE,0.5,type1,3,0.01,0.25,10,1.0,1,0.0005,sgd,all,1e-06,0.3,64,0,Fredformer,ETTm1_96_336,0,1,25,16,1,0.05,2023,sin,1,10000,16,6,5,10,adam,emd1d_h,1,False,False,False,False,0.15,"[128, 128]",2,end,4,14,10,T,0.4,336,,0.9,0.0,imputation,0.1,1,local,True,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm1_336_0.0_1.0_0.0005_type1_100_10_128_128_2_8_96_32_MAE_0_1_T_0.9_0_1.0_basis_pca_0_evd_0_1_1/results/,1,/mnt/tidalfs-bdsz01/usr/panlicheng/dataset/ETT-small/,0,2,"[16, 8, 4, 2, 1]",Monthly,96,0,2,1,0.0001,4,0,OT,long_term_forecast_trans,1,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm1_336_0.0_1.0_0.0005_type1_100_10_128_128_2_8_96_32_MAE_0_1_T_0.9_0_1.0_basis_pca_0_evd_0_1_1/test_results/,1,5,100,False,0,True,False,True,0,0,0,0,20,96,softmax,"[4, 4]",db1,0.4011046290397644,0.3895520269870758,0.6241410374641418,2.3224689960479736,353.1313781738281,2.3224689960479736,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm1_336_0.0_1.0_0.0005_type1_100_10_128_128_2_8_96_32_MAE_0_1_T_0.9_0_1.0_basis_pca_0_evd_0_1_1
Bottleneck_Construct,0,gelu,False,0,0,0.5,0.25,1024,1.0,MAE,basis,pca,0.0,128,1,7,2,164,0.2,32,8,96,1,0,0,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm1_720_0.0_1.0_0.0005_type1_100_10_128_164_2_8_96_32_MAE_0_1_T_0.9_0_1.0_basis_pca_0_evd_0_1_1/checkpoints/,0.06,256,1,48,ETTm1_PCA,ETTm1,ETTm1.csv,1.0,7,0,Fredformer,0,"0,1,2,3",0.5,0.1,time,True,0,,1,0.2,3,timeF,7,[],1,1,0.2,M,1,2023,h,0.01,0.5,0,0.0,2048,"[50, 20, 10]",0,0.0005,5,1.0,0,evd,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/projections/EVD/ETTm1/ci0,0,False,1,1,0,3,24,5e-05,48,0.0005,2,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/projections/PCA/ETTm1,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm1_720_0.0_1.0_0.0005_type1_100_10_128_164_2_8_96_32_MAE_0_1_T_0.9_0_1.0_basis_pca_0_evd_0_1_1/result_long_term_forecast.txt,10,MSE,0.5,type1,3,0.01,0.25,10,1.0,1,0.0005,sgd,all,1e-06,0.3,64,0,Fredformer,ETTm1_96_720,0,1,25,16,1,0.05,2023,sin,1,10000,16,6,5,10,adam,emd1d_h,1,False,False,False,False,0.15,"[128, 128]",2,end,4,14,10,T,0.4,720,,0.9,0.0,imputation,0.1,1,local,True,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm1_720_0.0_1.0_0.0005_type1_100_10_128_164_2_8_96_32_MAE_0_1_T_0.9_0_1.0_basis_pca_0_evd_0_1_1/results/,1,/mnt/tidalfs-bdsz01/usr/panlicheng/dataset/ETT-small/,0,2,"[16, 8, 4, 2, 1]",Monthly,96,0,2,1,0.0001,4,0,OT,long_term_forecast_trans,1,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm1_720_0.0_1.0_0.0005_type1_100_10_128_164_2_8_96_32_MAE_0_1_T_0.9_0_1.0_basis_pca_0_evd_0_1_1/test_results/,1,5,100,False,0,True,False,True,0,0,0,0,20,96,softmax,"[4, 4]",db1,0.4369385540485382,0.4464056193828583,0.668135941028595,2.470958948135376,403.86370849609375,2.470958948135376,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm1_720_0.0_1.0_0.0005_type1_100_10_128_164_2_8_96_32_MAE_0_1_T_0.9_0_1.0_basis_pca_0_evd_0_1_1
Bottleneck_Construct,0,gelu,False,0,0,0.5,0.25,1024,1.0,MAE,basis,pca,0.0,128,1,7,2,164,0.2,32,8,96,1,0,0,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm2_96_0.0_1.0_0.002_TST_100_10_128_164_2_8_96_32_MAE_0_1_T_1.0_0_1.0_basis_pca_0_evd_0_1_1/checkpoints/,0.06,256,1,48,ETTm2_PCA,ETTm2,ETTm2.csv,1.0,7,0,Fredformer,0,"0,1,2,3",0.5,0.1,time,True,0,,1,0.2,3,timeF,7,[],1,1,0.2,M,1,2023,h,0.01,0.5,0,0.0,2048,"[50, 20, 10]",0,0.0005,5,1.0,0,evd,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/projections/EVD/ETTm2/ci0,0,False,1,1,0,3,24,5e-05,48,0.002,2,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/projections/PCA/ETTm2,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm2_96_0.0_1.0_0.002_TST_100_10_128_164_2_8_96_32_MAE_0_1_T_1.0_0_1.0_basis_pca_0_evd_0_1_1/result_long_term_forecast.txt,10,MSE,0.5,TST,3,0.01,0.25,10,1.0,1,0.0005,sgd,all,1e-06,0.3,64,0,Fredformer,ETTm2_96_96,0,1,25,16,1,0.05,2023,sin,1,10000,16,6,5,10,adam,emd1d_h,1,False,False,False,False,0.15,"[128, 128]",2,end,4,14,10,T,0.4,96,,1.0,0.0,imputation,0.1,1,local,True,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm2_96_0.0_1.0_0.002_TST_100_10_128_164_2_8_96_32_MAE_0_1_T_1.0_0_1.0_basis_pca_0_evd_0_1_1/results/,1,/mnt/tidalfs-bdsz01/usr/panlicheng/dataset/ETT-small/,0,2,"[16, 8, 4, 2, 1]",Monthly,96,0,2,1,0.0001,4,0,OT,long_term_forecast_trans,1,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm2_96_0.0_1.0_0.002_TST_100_10_128_164_2_8_96_32_MAE_0_1_T_1.0_0_1.0_basis_pca_0_evd_0_1_1/test_results/,1,5,100,False,0,True,False,True,0,0,0,0,20,96,softmax,"[4, 4]",db1,0.25114044547080994,0.17149168252944946,0.4141155481338501,1.0961016416549683,250.6923065185547,1.0961016416549683,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm2_96_0.0_1.0_0.002_TST_100_10_128_164_2_8_96_32_MAE_0_1_T_1.0_0_1.0_basis_pca_0_evd_0_1_1
Bottleneck_Construct,0,gelu,False,0,0,0.5,0.25,1024,1.0,MAE,basis,pca,0.0,128,1,7,2,164,0.2,32,8,96,1,0,0,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm2_192_0.0_1.0_0.002_TST_100_10_128_164_2_8_96_32_MAE_0_1_T_0.9_0_1.0_basis_pca_0_evd_0_1_1/checkpoints/,0.06,256,1,48,ETTm2_PCA,ETTm2,ETTm2.csv,1.0,7,0,Fredformer,0,"0,1,2,3",0.5,0.1,time,True,0,,1,0.2,3,timeF,7,[],1,1,0.2,M,1,2023,h,0.01,0.5,0,0.0,2048,"[50, 20, 10]",0,0.0005,5,1.0,0,evd,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/projections/EVD/ETTm2/ci0,0,False,1,1,0,3,24,5e-05,48,0.002,2,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/projections/PCA/ETTm2,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm2_192_0.0_1.0_0.002_TST_100_10_128_164_2_8_96_32_MAE_0_1_T_0.9_0_1.0_basis_pca_0_evd_0_1_1/result_long_term_forecast.txt,10,MSE,0.5,TST,3,0.01,0.25,10,1.0,1,0.0005,sgd,all,1e-06,0.3,64,0,Fredformer,ETTm2_96_192,0,1,25,16,1,0.05,2023,sin,1,10000,16,6,5,10,adam,emd1d_h,1,False,False,False,False,0.15,"[128, 128]",2,end,4,14,10,T,0.4,192,,0.9,0.0,imputation,0.1,1,local,True,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm2_192_0.0_1.0_0.002_TST_100_10_128_164_2_8_96_32_MAE_0_1_T_0.9_0_1.0_basis_pca_0_evd_0_1_1/results/,1,/mnt/tidalfs-bdsz01/usr/panlicheng/dataset/ETT-small/,0,2,"[16, 8, 4, 2, 1]",Monthly,96,0,2,1,0.0001,4,0,OT,long_term_forecast_trans,1,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm2_192_0.0_1.0_0.002_TST_100_10_128_164_2_8_96_32_MAE_0_1_T_0.9_0_1.0_basis_pca_0_evd_0_1_1/test_results/,1,5,100,False,0,True,False,True,0,0,0,0,20,96,softmax,"[4, 4]",db1,0.2943601906299591,0.2362438142299652,0.48604917526245117,1.213320255279541,259.32720947265625,1.213320255279541,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm2_192_0.0_1.0_0.002_TST_100_10_128_164_2_8_96_32_MAE_0_1_T_0.9_0_1.0_basis_pca_0_evd_0_1_1
Bottleneck_Construct,0,gelu,False,0,0,0.5,0.25,1024,1.0,MAE,basis,pca,0.0,128,1,7,2,128,0.2,32,8,96,1,0,0,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm2_336_0.0_1.0_0.002_TST_100_10_128_128_2_8_96_32_MAE_0_1_T_0.8_0_1.0_basis_pca_0_evd_0_1_1/checkpoints/,0.06,256,1,24,ETTm2_PCA,ETTm2,ETTm2.csv,1.0,7,0,Fredformer,0,"0,1,2,3",0.5,0.1,time,True,0,,1,0.2,3,timeF,7,[],1,1,0.2,M,1,2023,h,0.01,0.5,0,0.0,2048,"[50, 20, 10]",0,0.0005,5,1.0,0,evd,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/projections/EVD/ETTm2/ci0,0,False,1,1,0,3,24,5e-05,48,0.002,2,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/projections/PCA/ETTm2,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm2_336_0.0_1.0_0.002_TST_100_10_128_128_2_8_96_32_MAE_0_1_T_0.8_0_1.0_basis_pca_0_evd_0_1_1/result_long_term_forecast.txt,10,MSE,0.5,TST,3,0.01,0.25,10,1.0,1,0.0005,sgd,all,1e-06,0.3,64,0,Fredformer,ETTm2_96_336,0,1,25,16,1,0.05,2023,sin,1,10000,16,6,5,10,adam,emd1d_h,1,False,False,False,False,0.15,"[128, 128]",2,end,4,14,10,T,0.4,336,,0.8,0.0,imputation,0.1,1,local,True,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm2_336_0.0_1.0_0.002_TST_100_10_128_128_2_8_96_32_MAE_0_1_T_0.8_0_1.0_basis_pca_0_evd_0_1_1/results/,1,/mnt/tidalfs-bdsz01/usr/panlicheng/dataset/ETT-small/,0,2,"[16, 8, 4, 2, 1]",Monthly,96,0,2,1,0.0001,4,0,OT,long_term_forecast_trans,1,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm2_336_0.0_1.0_0.002_TST_100_10_128_128_2_8_96_32_MAE_0_1_T_0.8_0_1.0_basis_pca_0_evd_0_1_1/test_results/,1,5,100,False,0,True,False,True,0,0,0,0,20,96,softmax,"[4, 4]",db1,0.33193305134773254,0.2961427867412567,0.5441900491714478,1.3237718343734741,283.74615478515625,1.3237718343734741,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm2_336_0.0_1.0_0.002_TST_100_10_128_128_2_8_96_32_MAE_0_1_T_0.8_0_1.0_basis_pca_0_evd_0_1_1
Bottleneck_Construct,0,gelu,False,0,0,0.5,0.25,1024,1.0,MAE,basis,pca,0.0,128,1,7,2,128,0.2,32,8,96,1,0,0,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm2_720_0.0_1.0_0.0002_TST_100_10_128_128_2_8_96_32_MAE_0_1_T_0.9_0_1.0_basis_pca_0_evd_0_1_1/checkpoints/,0.06,256,1,24,ETTm2_PCA,ETTm2,ETTm2.csv,1.0,7,0,Fredformer,0,"0,1,2,3",0.5,0.1,time,True,0,,1,0.2,3,timeF,7,[],1,1,0.2,M,1,2023,h,0.01,0.5,0,0.0,2048,"[50, 20, 10]",0,0.0005,5,1.0,0,evd,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/projections/EVD/ETTm2/ci0,0,False,1,1,0,3,24,5e-05,48,0.0002,2,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/projections/PCA/ETTm2,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm2_720_0.0_1.0_0.0002_TST_100_10_128_128_2_8_96_32_MAE_0_1_T_0.9_0_1.0_basis_pca_0_evd_0_1_1/result_long_term_forecast.txt,10,MSE,0.5,TST,3,0.01,0.25,10,1.0,1,0.0005,sgd,all,1e-06,0.3,64,0,Fredformer,ETTm2_96_720,0,1,25,16,1,0.05,2023,sin,1,10000,16,6,5,10,adam,emd1d_h,1,False,False,False,False,0.15,"[128, 128]",2,end,4,14,10,T,0.4,720,,0.9,0.0,imputation,0.1,1,local,True,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm2_720_0.0_1.0_0.0002_TST_100_10_128_128_2_8_96_32_MAE_0_1_T_0.9_0_1.0_basis_pca_0_evd_0_1_1/results/,1,/mnt/tidalfs-bdsz01/usr/panlicheng/dataset/ETT-small/,0,2,"[16, 8, 4, 2, 1]",Monthly,96,0,2,1,0.0001,4,0,OT,long_term_forecast_trans,1,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm2_720_0.0_1.0_0.0002_TST_100_10_128_128_2_8_96_32_MAE_0_1_T_0.9_0_1.0_basis_pca_0_evd_0_1_1/test_results/,1,5,100,False,0,True,False,True,0,0,0,0,20,96,softmax,"[4, 4]",db1,0.38988593220710754,0.3930649757385254,0.6269489526748657,1.5338561534881592,356.0817565917969,1.5338561534881592,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTm2_720_0.0_1.0_0.0002_TST_100_10_128_128_2_8_96_32_MAE_0_1_T_0.9_0_1.0_basis_pca_0_evd_0_1_1
Bottleneck_Construct,0,gelu,False,0,0,0.5,0.25,1024,0.98,MAE,basis,pca,0.0,128,1,7,2,128,0.2,32,8,96,1,0,0,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTh1_96_0.02_0.98_0.001_type1_100_10_128_128_2_8_96_32_MAE_0_1_T_1.0_0_1.0_basis_pca_0_evd_0_1_1/checkpoints/,0.06,128,1,24,ETTh1_PCA,ETTh1,ETTh1.csv,1.0,7,0,Fredformer,0,"0,1,2,3",0.5,0.1,time,True,0,,1,0.3,2,timeF,7,[],1,1,0.3,M,1,2023,h,0.01,0.5,0,0.0,2048,"[50, 20, 10]",0,0.0005,5,1.0,0,evd,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/projections/EVD/ETTh1/ci0,0,False,1,1,0,3,24,5e-05,48,0.001,2,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/projections/PCA/ETTh1,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTh1_96_0.02_0.98_0.001_type1_100_10_128_128_2_8_96_32_MAE_0_1_T_1.0_0_1.0_basis_pca_0_evd_0_1_1/result_long_term_forecast.txt,10,MSE,0.5,type1,3,0.01,0.25,10,1.0,1,0.0005,sgd,all,1e-06,0.3,64,0,Fredformer,ETTh1_96_96,0,1,25,8,1,0.05,2023,sin,1,10000,16,6,5,10,adam,emd1d_h,1,False,False,False,False,0.15,"[128, 128]",2,end,4,14,10,T,0.2,96,,1.0,0.02,imputation,0.1,1,local,True,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTh1_96_0.02_0.98_0.001_type1_100_10_128_128_2_8_96_32_MAE_0_1_T_1.0_0_1.0_basis_pca_0_evd_0_1_1/results/,1,/mnt/tidalfs-bdsz01/usr/panlicheng/dataset/ETT-small/,0,2,"[16, 8, 4, 2, 1]",Monthly,96,0,2,1,0.0001,4,0,OT,long_term_forecast_trans,1,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTh1_96_0.02_0.98_0.001_type1_100_10_128_128_2_8_96_32_MAE_0_1_T_1.0_0_1.0_basis_pca_0_evd_0_1_1/test_results/,1,5,100,False,0,True,False,True,0,0,0,0,20,96,softmax,"[4, 4]",db1,0.38938969373703003,0.3651982843875885,0.6043163537979126,9.646366119384766,41143.2734375,9.646366119384766,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/long_term_evd/Fredformer_ETTh1_96_0.02_0.98_0.001_type1_100_10_128_128_2_8_96_32_MAE_0_1_T_1.0_0_1.0_basis_pca_0_evd_0_1_1
