CSCM,ablation,activation,add_noise,affine,align_type,alpha,anomaly_ratio,auxi_batch_size,auxi_lambda,auxi_loss,auxi_mode,auxi_type,bandwidth,batch_size,begin_order,c_out,cf_depth,cf_dim,cf_drop,cf_head_dim,cf_heads,cf_mlp,cf_p,cf_weight_decay,channel_independence,checkpoints,cutoff_freq_percentage,d_ff,d_layers,d_model,data,data_id,data_path,data_percentage,dec_in,decomposition,des,devices,dilate_alpha,dist_scale,distance,distil,down_sampling_layers,down_sampling_method,down_sampling_window,dropout,e_layers,embed,enc_in,extra_metrics,factor,fc_dropout,features,first_order,fix_seed,freq,gamma,geomattn_dropout,gpu,head_dropout,hyper_dim,hyper_num,individual,inner_lr,inner_size,input_rank_ratio,input_reinit,input_trans,input_use_weights,inverse,is_training,itr,joint_forecast,k,kernel_size,l1_weight,label_len,learning_rate,leg_degree,load_from_disk,log_path,log_step,loss,lr_decay,lradj,m,mask_factor,mask_rate,max_iter,max_norm,meta_inner_steps,meta_lr,meta_optim_type,meta_type,min_lr,mlp_drop,mlp_hidden,mode,model,model_id,model_per_task,module_first,moving_avg,n_heads,noise_amp,noise_freq_percentage,noise_seed,noise_type,normalize,numItermax,num_freqs,num_kernels,num_tasks,num_workers,optim_type,ot_type,output_attention,output_log,output_pred,output_vis,overlap_ratio,p_hidden_dims,p_hidden_layers,padding_patch,patch_len,patch_num,patience,pca_dim,pct_start,pred_len,pretrain_model_path,rank_ratio,rec_lambda,reconstruction_type,reg_sk,reinit,report_to,requires_grad,rerun,results,revin,root_path,sample_attn,scale_factor,scales,seasonal_patterns,seq_len,shift,speedup_sklearn,step_size,stopThr,stride,subtract_last,target,task_name,test_batch_size,test_results,thread,top_k,train_epochs,use_amp,use_future_temporal_feature,use_gpu,use_multi_gpu,use_norm,use_nys,use_profiler,use_weights,verbose,warmup_steps,warping_length,weighting_type,window_size,wv,mae,mse,rmse,mape,mspe,mre,exp_dir,deterministic,chan_indep,extra_rev_in,input_trans_path,out_chan_indep
Bottleneck_Construct,0,gelu,False,0,0,0.5,0.25,1024,0.0,MAE,fft,complex,0.0,32,1,7,2,48,0.2,32,6,128,1,0,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/o1-baselines/DLinear_ETTm1_336_1.0_0.0_0.0005_type1_10_3_32/checkpoints/,0.06,2048,1,512,ETTm1,ETTm1,ETTm1.csv,1.0,7,0,DLinear,"0,1,2,3",0.5,0.1,time,True,0,,1,0.1,2,timeF,7,[],3,0.05,M,1,2023,h,0.01,0.5,0,0.0,2048,"[50, 20, 10]",0,0.0005,5,1.0,0,None,0,False,1,1,0,3,24,5e-05,48,0.0005,2,,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/o1-baselines/DLinear_ETTm1_336_1.0_0.0_0.0005_type1_10_3_32/result_long_term_forecast.txt,10,MSE,0.5,type1,3,0.01,0.25,10,1.0,1,0.0005,sgd,all,1e-06,0.3,64,0,DLinear,ETTm1_96_336,0,1,25,8,1,0.05,2023,sin,1,10000,16,6,5,10,adam,emd1d_h,False,False,False,False,0.15,"[128, 128]",2,end,16,14,3,all,0.2,336,,1.0,1.0,imputation,0.1,0,local,True,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/o1-baselines/DLinear_ETTm1_336_1.0_0.0_0.0005_type1_10_3_32/results/,1,/mnt/tidalfs-bdsz01/usr/panlicheng/dataset/ETT-small/,0,2,"[16, 8, 4, 2, 1]",Monthly,96,0,0,1,0.0001,8,0,OT,long_term_forecast,1,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/o1-baselines/DLinear_ETTm1_336_1.0_0.0_0.0005_type1_10_3_32/test_results/,1,5,10,False,0,True,False,True,0,0,0,0,20,96,softmax,"[4, 4]",db1,0.4139361083507538,0.41324302554130554,0.642839789390564,2.026536464691162,288.7119140625,2.026536464691162,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/o1-baselines/DLinear_ETTm1_336_1.0_0.0_0.0005_type1_10_3_32,0.0,0.0,0.0,None,1.0
Bottleneck_Construct,0,gelu,False,0,0,0.5,0.25,1024,0.0,MAE,fft,complex,0.0,32,1,7,2,48,0.2,32,6,128,1,0,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/o1-baselines/DLinear_ETTm1_720_1.0_0.0_0.0005_type1_10_3_32/checkpoints/,0.06,2048,1,512,ETTm1,ETTm1,ETTm1.csv,1.0,7,0,DLinear,"0,1,2,3",0.5,0.1,time,True,0,,1,0.1,2,timeF,7,[],3,0.05,M,1,2023,h,0.01,0.5,0,0.0,2048,"[50, 20, 10]",0,0.0005,5,1.0,0,None,0,False,1,1,0,3,24,5e-05,48,0.0005,2,,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/o1-baselines/DLinear_ETTm1_720_1.0_0.0_0.0005_type1_10_3_32/result_long_term_forecast.txt,10,MSE,0.5,type1,3,0.01,0.25,10,1.0,1,0.0005,sgd,all,1e-06,0.3,64,0,DLinear,ETTm1_96_720,0,1,25,8,1,0.05,2023,sin,1,10000,16,6,5,10,adam,emd1d_h,False,False,False,False,0.15,"[128, 128]",2,end,16,14,3,all,0.2,720,,1.0,1.0,imputation,0.1,0,local,True,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/o1-baselines/DLinear_ETTm1_720_1.0_0.0_0.0005_type1_10_3_32/results/,1,/mnt/tidalfs-bdsz01/usr/panlicheng/dataset/ETT-small/,0,2,"[16, 8, 4, 2, 1]",Monthly,96,0,0,1,0.0001,8,0,OT,long_term_forecast,1,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/o1-baselines/DLinear_ETTm1_720_1.0_0.0_0.0005_type1_10_3_32/test_results/,1,5,10,False,0,True,False,True,0,0,0,0,20,96,softmax,"[4, 4]",db1,0.4498627185821533,0.4717453122138977,0.6868371963500977,2.1335513591766357,322.369140625,2.1335513591766357,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/o1-baselines/DLinear_ETTm1_720_1.0_0.0_0.0005_type1_10_3_32,0.0,0.0,0.0,None,1.0
Bottleneck_Construct,0,gelu,False,0,0,0.5,0.25,1024,0.0,MAE,fft,complex,0.0,32,1,7,2,48,0.2,32,6,128,1,0,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/o1-baselines/DLinear_ETTm2_96_1.0_0.0_0.0005_type1_10_3_32/checkpoints/,0.06,2048,1,512,ETTm2,ETTm2,ETTm2.csv,1.0,7,0,DLinear,"0,1,2,3",0.5,0.1,time,True,0,,1,0.1,2,timeF,7,[],3,0.05,M,1,2023,h,0.01,0.5,0,0.0,2048,"[50, 20, 10]",0,0.0005,5,1.0,0,None,0,False,1,1,0,3,24,5e-05,48,0.0005,2,,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/o1-baselines/DLinear_ETTm2_96_1.0_0.0_0.0005_type1_10_3_32/result_long_term_forecast.txt,10,MSE,0.5,type1,3,0.01,0.25,10,1.0,1,0.0005,sgd,all,1e-06,0.3,64,0,DLinear,ETTm2_96_96,0,1,25,8,1,0.05,2023,sin,1,10000,16,6,5,10,adam,emd1d_h,False,False,False,False,0.15,"[128, 128]",2,end,16,14,3,all,0.2,96,,1.0,1.0,imputation,0.1,0,local,True,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/o1-baselines/DLinear_ETTm2_96_1.0_0.0_0.0005_type1_10_3_32/results/,1,/mnt/tidalfs-bdsz01/usr/panlicheng/dataset/ETT-small/,0,2,"[16, 8, 4, 2, 1]",Monthly,96,0,0,1,0.0001,8,0,OT,long_term_forecast,1,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/o1-baselines/DLinear_ETTm2_96_1.0_0.0_0.0005_type1_10_3_32/test_results/,1,5,10,False,0,True,False,True,0,0,0,0,20,96,softmax,"[4, 4]",db1,0.28294479846954346,0.18788272142410278,0.43345439434051514,1.110853672027588,229.47445678710938,1.110853672027588,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/o1-baselines/DLinear_ETTm2_96_1.0_0.0_0.0005_type1_10_3_32,0.0,0.0,0.0,None,1.0
Bottleneck_Construct,0,gelu,False,0,0,0.5,0.25,1024,0.0,MAE,fft,complex,0.0,32,1,7,2,48,0.2,32,6,128,1,0,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/o1-baselines/DLinear_ETTm2_192_1.0_0.0_0.0005_type1_10_3_32/checkpoints/,0.06,2048,1,512,ETTm2,ETTm2,ETTm2.csv,1.0,7,0,DLinear,"0,1,2,3",0.5,0.1,time,True,0,,1,0.1,2,timeF,7,[],3,0.05,M,1,2023,h,0.01,0.5,0,0.0,2048,"[50, 20, 10]",0,0.0005,5,1.0,0,None,0,False,1,1,0,3,24,5e-05,48,0.0005,2,,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/o1-baselines/DLinear_ETTm2_192_1.0_0.0_0.0005_type1_10_3_32/result_long_term_forecast.txt,10,MSE,0.5,type1,3,0.01,0.25,10,1.0,1,0.0005,sgd,all,1e-06,0.3,64,0,DLinear,ETTm2_96_192,0,1,25,8,1,0.05,2023,sin,1,10000,16,6,5,10,adam,emd1d_h,False,False,False,False,0.15,"[128, 128]",2,end,16,14,3,all,0.2,192,,1.0,1.0,imputation,0.1,0,local,True,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/o1-baselines/DLinear_ETTm2_192_1.0_0.0_0.0005_type1_10_3_32/results/,1,/mnt/tidalfs-bdsz01/usr/panlicheng/dataset/ETT-small/,0,2,"[16, 8, 4, 2, 1]",Monthly,96,0,0,1,0.0001,8,0,OT,long_term_forecast,1,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/o1-baselines/DLinear_ETTm2_192_1.0_0.0_0.0005_type1_10_3_32/test_results/,1,5,10,False,0,True,False,True,0,0,0,0,20,96,softmax,"[4, 4]",db1,0.3557722568511963,0.27969467639923096,0.5288617014884949,1.162353277206421,208.319091796875,1.162353277206421,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/o1-baselines/DLinear_ETTm2_192_1.0_0.0_0.0005_type1_10_3_32,0.0,0.0,0.0,None,1.0
Bottleneck_Construct,0,gelu,False,0,0,0.5,0.25,1024,0.0,MAE,fft,complex,0.0,32,1,7,2,48,0.2,32,6,128,1,0,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/o1-baselines/DLinear_ETTm2_336_1.0_0.0_0.0005_type1_10_3_32/checkpoints/,0.06,2048,1,512,ETTm2,ETTm2,ETTm2.csv,1.0,7,0,DLinear,"0,1,2,3",0.5,0.1,time,True,0,,1,0.1,2,timeF,7,[],3,0.05,M,1,2023,h,0.01,0.5,0,0.0,2048,"[50, 20, 10]",0,0.0005,5,1.0,0,None,0,False,1,1,0,3,24,5e-05,48,0.0005,2,,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/o1-baselines/DLinear_ETTm2_336_1.0_0.0_0.0005_type1_10_3_32/result_long_term_forecast.txt,10,MSE,0.5,type1,3,0.01,0.25,10,1.0,1,0.0005,sgd,all,1e-06,0.3,64,0,DLinear,ETTm2_96_336,0,1,25,8,1,0.05,2023,sin,1,10000,16,6,5,10,adam,emd1d_h,False,False,False,False,0.15,"[128, 128]",2,end,16,14,3,all,0.2,336,,1.0,1.0,imputation,0.1,0,local,True,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/o1-baselines/DLinear_ETTm2_336_1.0_0.0_0.0005_type1_10_3_32/results/,1,/mnt/tidalfs-bdsz01/usr/panlicheng/dataset/ETT-small/,0,2,"[16, 8, 4, 2, 1]",Monthly,96,0,0,1,0.0001,8,0,OT,long_term_forecast,1,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/o1-baselines/DLinear_ETTm2_336_1.0_0.0_0.0005_type1_10_3_32/test_results/,1,5,10,False,0,True,False,True,0,0,0,0,20,96,softmax,"[4, 4]",db1,0.4202502965927124,0.3753751218318939,0.6126786470413208,1.2164746522903442,207.50750732421875,1.2164746522903442,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/o1-baselines/DLinear_ETTm2_336_1.0_0.0_0.0005_type1_10_3_32,0.0,0.0,0.0,None,1.0
Bottleneck_Construct,0,gelu,False,0,0,0.5,0.25,1024,0.0,MAE,fft,complex,0.0,32,1,7,2,48,0.2,32,6,128,1,0,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/o1-baselines/DLinear_ETTm2_720_1.0_0.0_0.0005_type1_10_3_32/checkpoints/,0.06,2048,1,512,ETTm2,ETTm2,ETTm2.csv,1.0,7,0,DLinear,"0,1,2,3",0.5,0.1,time,True,0,,1,0.1,2,timeF,7,[],3,0.05,M,1,2023,h,0.01,0.5,0,0.0,2048,"[50, 20, 10]",0,0.0005,5,1.0,0,None,0,False,1,1,0,3,24,5e-05,48,0.0005,2,,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/o1-baselines/DLinear_ETTm2_720_1.0_0.0_0.0005_type1_10_3_32/result_long_term_forecast.txt,10,MSE,0.5,type1,3,0.01,0.25,10,1.0,1,0.0005,sgd,all,1e-06,0.3,64,0,DLinear,ETTm2_96_720,0,1,25,8,1,0.05,2023,sin,1,10000,16,6,5,10,adam,emd1d_h,False,False,False,False,0.15,"[128, 128]",2,end,16,14,3,all,0.2,720,,1.0,1.0,imputation,0.1,0,local,True,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/o1-baselines/DLinear_ETTm2_720_1.0_0.0_0.0005_type1_10_3_32/results/,1,/mnt/tidalfs-bdsz01/usr/panlicheng/dataset/ETT-small/,0,2,"[16, 8, 4, 2, 1]",Monthly,96,0,0,1,0.0001,8,0,OT,long_term_forecast,1,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/o1-baselines/DLinear_ETTm2_720_1.0_0.0_0.0005_type1_10_3_32/test_results/,1,5,10,False,0,True,False,True,0,0,0,0,20,96,softmax,"[4, 4]",db1,0.5081155300140381,0.5257719159126282,0.7251012921333313,1.3036129474639893,220.3450927734375,1.3036129474639893,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/o1-baselines/DLinear_ETTm2_720_1.0_0.0_0.0005_type1_10_3_32,0.0,0.0,0.0,None,1.0
Bottleneck_Construct,0,gelu,False,0,0,0.5,0.25,1024,0.4,MAE,basis,pca,0.0,32,1,21,2,48,0.2,32,6,128,1,0,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/repro/FreTS_Weather_96_0.6_0.4_0.001_type1_10_10_32_MAE_0_1_T_0.1/checkpoints/,0.06,2048,1,512,custom_PCA,Weather,weather.csv,1.0,21,0,FreTS,"0,1,2,3",0.5,0.1,time,True,0,,1,0.1,2,timeF,21,[],3,0.05,M,1,2023,h,0.01,0.5,0,0.0,2048,"[50, 20, 10]",0,0.0005,5,1.0,0,None,0,False,1,1,0,3,24,5e-05,48,0.001,2,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/projections/PCA/Weather,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/repro/FreTS_Weather_96_0.6_0.4_0.001_type1_10_10_32_MAE_0_1_T_0.1/result_long_term_forecast.txt,10,MSE,0.5,type1,3,0.01,0.25,10,1.0,1,0.0005,sgd,all,1e-06,0.3,64,0,Time-o1,Weather_96_96,0,1,25,8,1,0.05,2023,sin,1,10000,16,6,5,10,adam,emd1d_h,False,False,False,False,0.15,"[128, 128]",2,end,16,14,10,T,0.2,96,,0.1,0.6,imputation,0.1,1,local,True,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/repro/FreTS_Weather_96_0.6_0.4_0.001_type1_10_10_32_MAE_0_1_T_0.1/results/,1,/mnt/tidalfs-bdsz01/usr/panlicheng/dataset/weather/,0,2,"[16, 8, 4, 2, 1]",Monthly,96,0,2,1,0.0001,8,0,OT,long_term_forecast,1,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/repro/FreTS_Weather_96_0.6_0.4_0.001_type1_10_10_32_MAE_0_1_T_0.1/test_results/,1,5,10,False,0,True,False,True,0,0,0,0,20,96,softmax,"[4, 4]",db1,0.21907737851142883,0.16970941424369812,0.4119580388069153,2.683366298675537,73306.4375,2.683366298675537,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/repro/FreTS_Weather_96_0.6_0.4_0.001_type1_10_10_32_MAE_0_1_T_0.1,,,,,
Bottleneck_Construct,0,gelu,False,0,0,0.5,0.25,1024,0.5,MAE,basis,pca,0.0,32,1,21,2,48,0.2,32,6,128,1,0,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/repro/FreTS_Weather_192_0.5_0.5_0.001_type1_10_10_32_MAE_0_1_T_0.1/checkpoints/,0.06,2048,1,512,custom_PCA,Weather,weather.csv,1.0,21,0,FreTS,"0,1,2,3",0.5,0.1,time,True,0,,1,0.1,2,timeF,21,[],3,0.05,M,1,2023,h,0.01,0.5,0,0.0,2048,"[50, 20, 10]",0,0.0005,5,1.0,0,None,0,False,1,1,0,3,24,5e-05,48,0.001,2,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/projections/PCA/Weather,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/repro/FreTS_Weather_192_0.5_0.5_0.001_type1_10_10_32_MAE_0_1_T_0.1/result_long_term_forecast.txt,10,MSE,0.5,type1,3,0.01,0.25,10,1.0,1,0.0005,sgd,all,1e-06,0.3,64,0,Time-o1,Weather_96_192,0,1,25,8,1,0.05,2023,sin,1,10000,16,6,5,10,adam,emd1d_h,False,False,False,False,0.15,"[128, 128]",2,end,16,14,10,T,0.2,192,,0.1,0.5,imputation,0.1,1,local,True,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/repro/FreTS_Weather_192_0.5_0.5_0.001_type1_10_10_32_MAE_0_1_T_0.1/results/,1,/mnt/tidalfs-bdsz01/usr/panlicheng/dataset/weather/,0,2,"[16, 8, 4, 2, 1]",Monthly,96,0,2,1,0.0001,8,0,OT,long_term_forecast,1,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/repro/FreTS_Weather_192_0.5_0.5_0.001_type1_10_10_32_MAE_0_1_T_0.1/test_results/,1,5,10,False,0,True,False,True,0,0,0,0,20,96,softmax,"[4, 4]",db1,0.26107731461524963,0.2110011875629425,0.4593486487865448,2.8958940505981445,66312.9609375,2.8958940505981445,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/repro/FreTS_Weather_192_0.5_0.5_0.001_type1_10_10_32_MAE_0_1_T_0.1,,,,,
Bottleneck_Construct,0,gelu,False,0,0,0.5,0.25,1024,0.9,MAE,basis,pca,0.0,32,1,21,2,48,0.2,32,6,128,1,0,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/repro/FreTS_Weather_336_0.1_0.9_0.001_type1_10_10_32_MAE_0_1_T_0.3/checkpoints/,0.06,2048,1,512,custom_PCA,Weather,weather.csv,1.0,21,0,FreTS,"0,1,2,3",0.5,0.1,time,True,0,,1,0.1,2,timeF,21,[],3,0.05,M,1,2023,h,0.01,0.5,0,0.0,2048,"[50, 20, 10]",0,0.0005,5,1.0,0,None,0,False,1,1,0,3,24,5e-05,48,0.001,2,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/projections/PCA/Weather,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/repro/FreTS_Weather_336_0.1_0.9_0.001_type1_10_10_32_MAE_0_1_T_0.3/result_long_term_forecast.txt,10,MSE,0.5,type1,3,0.01,0.25,10,1.0,1,0.0005,sgd,all,1e-06,0.3,64,0,Time-o1,Weather_96_336,0,1,25,8,1,0.05,2023,sin,1,10000,16,6,5,10,adam,emd1d_h,False,False,False,False,0.15,"[128, 128]",2,end,16,14,10,T,0.2,336,,0.3,0.1,imputation,0.1,1,local,True,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/repro/FreTS_Weather_336_0.1_0.9_0.001_type1_10_10_32_MAE_0_1_T_0.3/results/,1,/mnt/tidalfs-bdsz01/usr/panlicheng/dataset/weather/,0,2,"[16, 8, 4, 2, 1]",Monthly,96,0,2,1,0.0001,8,0,OT,long_term_forecast,1,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/repro/FreTS_Weather_336_0.1_0.9_0.001_type1_10_10_32_MAE_0_1_T_0.3/test_results/,1,5,10,False,0,True,False,True,0,0,0,0,20,96,softmax,"[4, 4]",db1,0.29679563641548157,0.25836101174354553,0.5082922577857971,3.0216164588928223,72081.0546875,3.0216164588928223,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/repro/FreTS_Weather_336_0.1_0.9_0.001_type1_10_10_32_MAE_0_1_T_0.3,,,,,
Bottleneck_Construct,0,gelu,False,0,0,0.5,0.25,1024,0.8,MAE,basis,pca,0.0,32,1,21,2,48,0.2,32,6,128,1,0,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/repro/FreTS_Weather_720_0.2_0.8_0.001_type1_10_10_32_MAE_0_1_T_0.3/checkpoints/,0.06,2048,1,512,custom_PCA,Weather,weather.csv,1.0,21,0,FreTS,"0,1,2,3",0.5,0.1,time,True,0,,1,0.1,2,timeF,21,[],3,0.05,M,1,2023,h,0.01,0.5,0,0.0,2048,"[50, 20, 10]",0,0.0005,5,1.0,0,None,0,False,1,1,0,3,24,5e-05,48,0.001,2,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/projections/PCA/Weather,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/repro/FreTS_Weather_720_0.2_0.8_0.001_type1_10_10_32_MAE_0_1_T_0.3/result_long_term_forecast.txt,10,MSE,0.5,type1,3,0.01,0.25,10,1.0,1,0.0005,sgd,all,1e-06,0.3,64,0,Time-o1,Weather_96_720,0,1,25,8,1,0.05,2023,sin,1,10000,16,6,5,10,adam,emd1d_h,False,False,False,False,0.15,"[128, 128]",2,end,16,14,10,T,0.2,720,,0.3,0.2,imputation,0.1,1,local,True,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/repro/FreTS_Weather_720_0.2_0.8_0.001_type1_10_10_32_MAE_0_1_T_0.3/results/,1,/mnt/tidalfs-bdsz01/usr/panlicheng/dataset/weather/,0,2,"[16, 8, 4, 2, 1]",Monthly,96,0,2,1,0.0001,8,0,OT,long_term_forecast,1,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/repro/FreTS_Weather_720_0.2_0.8_0.001_type1_10_10_32_MAE_0_1_T_0.3/test_results/,1,5,10,False,0,True,False,True,0,0,0,0,20,96,softmax,"[4, 4]",db1,0.35003289580345154,0.32787176966667175,0.5726009011268616,2.857318639755249,37349.80859375,2.857318639755249,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/repro/FreTS_Weather_720_0.2_0.8_0.001_type1_10_10_32_MAE_0_1_T_0.3,,,,,
Bottleneck_Construct,0,gelu,False,0,0,0.5,0.25,1024,1.0,MAE,basis,pca,0.0,128,1,7,2,128,0.2,32,8,96,1,0,0,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/repro/Fredformer_ETTh1_96_0.0_1.0_0.0005_type3_100_10_128_128_2_8_96_32_MAE_0_1_T_1.0/checkpoints/,0.06,128,1,24,ETTh1_PCA,ETTh1,ETTh1.csv,1.0,7,0,Fredformer,"0,1,2,3",0.5,0.1,time,True,0,,1,0.3,2,timeF,7,[],1,0.3,M,1,2023,h,0.01,0.5,0,0.0,2048,"[50, 20, 10]",0,0.0005,5,1.0,0,None,0,False,1,1,0,3,24,5e-05,48,0.0005,2,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/projections/PCA/ETTh1,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/repro/Fredformer_ETTh1_96_0.0_1.0_0.0005_type3_100_10_128_128_2_8_96_32_MAE_0_1_T_1.0/result_long_term_forecast.txt,10,MSE,0.5,type3,3,0.01,0.25,10,1.0,1,0.0005,sgd,all,1e-06,0.3,64,0,Time-o1,ETTh1_96_96,0,1,25,8,1,0.05,2023,sin,1,10000,16,6,5,10,adam,emd1d_h,False,False,False,False,0.15,"[128, 128]",2,end,4,14,10,T,0.2,96,,1.0,0.0,imputation,0.1,1,local,True,1,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/repro/Fredformer_ETTh1_96_0.0_1.0_0.0005_type3_100_10_128_128_2_8_96_32_MAE_0_1_T_1.0/results/,1,/mnt/tidalfs-bdsz01/usr/panlicheng/dataset/ETT-small/,0,2,"[16, 8, 4, 2, 1]",Monthly,96,0,2,1,0.0001,4,0,OT,long_term_forecast,1,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/repro/Fredformer_ETTh1_96_0.0_1.0_0.0005_type3_100_10_128_128_2_8_96_32_MAE_0_1_T_1.0/test_results/,1,5,100,False,0,True,False,True,0,0,0,0,20,96,softmax,"[4, 4]",db1,0.3907652199268341,0.3680024743080139,0.6066320538520813,9.508021354675293,41649.53125,9.508021354675293,/mnt/tidalfs-bdsz01/dataset/llm_ckpt/plc_data/Time-o1/results/repro/Fredformer_ETTh1_96_0.0_1.0_0.0005_type3_100_10_128_128_2_8_96_32_MAE_0_1_T_1.0,,,,,
